full_text,retweet_count,user_followers_count,favorite_count,created_at,pos_score,neg_score,sent_score
children perform enthral danc perform swachhbharat special abl child adapt,3,24,0,Tue Jul 16 02:32:53 +0000 2019,0.25,0.0,1
agre rich power amp hold high social statu still throw trash trash bin pollut swachhbharat swachhbharatabhiyan,0,775,0,Tue Jul 16 02:25:59 +0000 2019,0.625,0.625,-1
it like swachhbharat,0,61,0,Tue Jul 16 02:21:38 +0000 2019,0.0,0.0,0
jodhurnagarnigam swachhbharat nigam jodhpur announc free pick garbag month everi home still peopl shastrinagar reluct messi throw front neighbour hous worst,0,341,0,Tue Jul 16 02:08:33 +0000 2019,0.5,2.5,-1
walkathon conduct cpcl polytechn student creat awar issu like tree plantat recycl water conserv etc swachhbharat swachhatapakhwada,0,200,0,Tue Jul 16 01:51:22 +0000 2019,0.125,0.25,-1
builder coloni fall swachhbharat sewer overflow builder busi make money govt readi vote gurgaon millenium gutter citi,0,30,0,Tue Jul 16 01:45:03 +0000 2019,0.375,0.625,-1
let complet ban call drink water sachet even ml plastic water hygien let alon environment damag earth swachhbharat impact bottl environ thought later,1,268,2,Tue Jul 16 01:36:29 +0000 2019,1.625,1.25,1
Is punish throw dirti water top floor road caus inconveni commut kindli look swachhbharat,0,32,0,Tue Jul 16 01:30:47 +0000 2019,0.0,1.625,-1
null updat app v complain view video draw poem etc swachhbharat app,0,109,0,Tue Jul 16 00:30:02 +0000 2019,0.25,0.25,-1
ongc uran plant team distribut cloth bag market place uran spread messag say plastic amp save environ,2,37,0,Tue Jul 16 00:07:17 +0000 2019,0.625,0.0,1
govt launch open defec free plu vision document focus solid wast manag villag kamavida kam avi,2,1,0,Mon Jul 15 23:53:44 +0000 2019,1.5,0.5,1
despit ngt order solid wast plant yet come solan kamavida kam avida solan swachhbharat mycleanindia clean,2,1,0,Mon Jul 15 23:53:35 +0000 2019,1.25,0.0,1
call volunt nehru yuva kendra sangathan nyk nation servic scheme nss nation cadet corp ncc,18,15,0,Mon Jul 15 23:30:45 +0000 2019,0.125,0.0,1
draw competit theme swachhbharat organis ncpor campu th juli differ abl chil,4,30,0,Mon Jul 15 23:03:35 +0000 2019,0.25,0.0,1
swachchta pakhwada activ govern higher secondari school pallikarani chennai held juli,4,30,0,Mon Jul 15 23:02:44 +0000 2019,0.125,0.0,1
rameswaram municip corpor carri tree plantat drive citi part mycleanindia movement,8,433,0,Mon Jul 15 21:16:37 +0000 2019,0.0,0.125,-1
again big achiev well motiv u thank allot lokmat featur uson front page newspap motiv swachhbharat wedocar hardwork dedic beinspir,1,5,3,Mon Jul 15 20:36:30 +0000 2019,1.625,0.25,1
let u rais broom clean need pose shutterbug dear join ask audit toilet poor usabl swachhdelhi all swachhbharat hemamalini,0,54,0,Mon Jul 15 20:18:26 +0000 2019,0.875,1.75,-1
mycleanindia swachhbharat swachhbharatabhiyan veri good cleanli drive sir We proud sir jai hind sir,1,159,0,Mon Jul 15 19:13:37 +0000 2019,1.75,0.625,1
mycleanindia swachhbharat swachhbharatabhiyan veri good cleanli drive sir We proud sir jai hind sir,1,159,1,Mon Jul 15 19:13:10 +0000 2019,1.75,0.625,1
eam bpcl manmad instal organis swaccha bharat cleanli drive nagapur dam collect wast motiv peopl keep surround clean hygien swachhbharat swachhatapakhwada,0,46,2,Mon Jul 15 19:02:53 +0000 2019,1.375,0.0,1
need seriou No dustbin system wast dispos not singl person maintain commit swachhbharat,0,144,2,Mon Jul 15 19:02:23 +0000 2019,1.125,1.125,-1
Is swachhbharat ward thi click coupl week ago hve rais multipl request nobodi take care mess may I request take appropri action pleas highli disappoint,0,160,0,Mon Jul 15 18:57:16 +0000 2019,0.0,0.5,-1
drainag clean swachhbharat contact compani solut,0,53,0,Mon Jul 15 18:42:40 +0000 2019,0.375,0.125,1
viralvideo A frog found loiter kfc thi anim actual roam kfc restaur freeli without fri kfc bother swachh bharat abhiyaan kfc kfcchicken mall hindinew swachhbharat sarcasm,0,23,0,Mon Jul 15 18:28:19 +0000 2019,1.25,1.875,-1
excel review peopl brain dead care damn environ the educ wors uneduc swachhbharat swasthabharat mumbairainsliveupd mumbaicrumbl mumbailoc mumbaikar shameony pollut,0,5,0,Mon Jul 15 18:21:10 +0000 2019,1.875,2.375,-1
peopl make mockeri swachhbharat abhiyan hospit road hajipur bihar near flour mill,0,0,0,Mon Jul 15 18:09:19 +0000 2019,0.625,0.375,1
educ highli sophist greenpeac gogreen swachhbharat,0,17,0,Mon Jul 15 17:52:04 +0000 2019,1.25,0.0,1
cute second anim video swachhbharat thiruvananthapuram student sever award http,56,13,0,Mon Jul 15 17:38:48 +0000 2019,0.5,0.5,-1
swa,1,21,0,Mon Jul 15 17:35:45 +0000 2019,0.0,0.0,0
hyderabadi chennait don miss chanc get bless mother cow save date st juli all,5,13,0,Mon Jul 15 17:28:04 +0000 2019,1.375,0.25,1
here chanc choos cover photo which one think comment pleas gopal goukibaat Sw,4,13,0,Mon Jul 15 17:27:21 +0000 2019,1.375,0.0,1
nice particip nobl task swachhbharat,39,88,0,Mon Jul 15 17:14:58 +0000 2019,0.75,0.0,1
kudo except work swachhbharat,1,277,0,Mon Jul 15 16:56:04 +0000 2019,1.25,0.125,1
just keep name one hv right audac u put garbag skull express word that free think stupid think plz keep ur thought insid ur dustbin skull pour garbag swachhbharat,0,86,0,Mon Jul 15 16:56:00 +0000 2019,0.875,2.125,-1
swachhagrahi carri spot fix cleanli drive commun center meerut part mycleani,3,263,0,Mon Jul 15 16:55:11 +0000 2019,0.375,0.0,1
help US with our shramdaan cleanli drive for cleandelhi swachhbharat gt gt buy here gt gt htt,6,43,0,Mon Jul 15 16:50:43 +0000 2019,1.375,0.0,1
there mani around sushant lok swachhbharat say what,0,3128,0,Mon Jul 15 16:43:21 +0000 2019,0.0,0.125,-1
If seriou clean follow actual transform versova beach avoid parliament wa,18,58,0,Mon Jul 15 16:39:03 +0000 2019,0.5,0.125,1
pleas retweet let stoplitt cleandelhi swachhbharat mycleanindia wemeantoclean,9,1888,2,Mon Jul 15 16:30:27 +0000 2019,0.0,0.0,0
shri nandkumar ghodel mayor aurangabad took part cleanli drive amp appreci effort indian oil,1,7,0,Mon Jul 15 16:30:14 +0000 2019,0.375,0.125,1
plant tree plant life M sunray bharatga endeavour spread messag vision swachhbharat gift sapl commerci custom rajpura patiala,1,2,1,Mon Jul 15 16:25:45 +0000 2019,0.875,0.75,1
glimps prize distribut winner slogan amp paint competit swachhatapakhwada swachhbharat http,1,6,0,Mon Jul 15 16:25:45 +0000 2019,0.875,0.0,1
glimps prize distribut winner slogan amp paint competit swachhatapakhwada swachhbharat,1,11,2,Mon Jul 15 16:24:26 +0000 2019,0.875,0.0,1
indian medium As part swachhbharat abhiyaan bjp mp swept parliament premis today realiti As part,179,1149,0,Mon Jul 15 16:16:36 +0000 2019,0.125,0.0,1
bombay municip corpor organis cleanli drive clear garbag debri near mahim causeway part,7,119,0,Mon Jul 15 16:14:07 +0000 2019,0.875,0.375,1
yesterday shramdaan news newspap today meerut mycleanindia swachhbharat,4,39,0,Mon Jul 15 16:04:09 +0000 2019,0.125,0.0,1
help US with our shramdaan cleanli drive for cleandelhi swachhbharat gt gt buy here gt gt,6,1888,0,Mon Jul 15 16:00:15 +0000 2019,1.375,0.0,1
volunt u cleandelhi let offer shramdaan swachhbharat join u,6,43,0,Mon Jul 15 15:50:48 +0000 2019,0.0,0.0,0
yesterday plant nativ tree sapl vika puri We take care regularli more pic join u wemeantoclean mycleanindia cleandelhi swachhbharat delhipollut airpollut delhincr,7,1888,4,Mon Jul 15 15:40:10 +0000 2019,0.25,0.0,1
In system preferenti intervent plan sanit bcc odf outcom favour typic demonstr swachhta doot programm swachhbharat,0,59,0,Mon Jul 15 15:39:24 +0000 2019,0.875,0.25,1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,7,1888,2,Mon Jul 15 15:30:10 +0000 2019,0.125,0.0,1
exhibitorupd We extrem delight announc offici loung exhibitor world infrastructur congress schedul august itcmaratha mumbai india visit sustainableliv swachhbharat wisc,1,81,1,Mon Jul 15 15:27:51 +0000 2019,1.125,0.25,1
shri JS M amp A light lamp inaugur workshop wast segreg reus and,7,2827,0,Mon Jul 15 15:21:56 +0000 2019,0.125,0.0,1
nift jodhpur student are beautifi the jodhpur railway station award most clean station Of india kudo team nift,6,3929,0,Mon Jul 15 15:18:13 +0000 2019,1.0,0.0,1
volunt u cleandelhi let offer shramdaan swachhbharat join u,6,1888,0,Mon Jul 15 15:15:32 +0000 2019,0.0,0.0,0
As initi swachh bharat summer internship sbsi young chang maker youth volunt nehruyuvakendra niz,1,11851,0,Mon Jul 15 15:12:00 +0000 2019,0.375,0.0,1
swachhta awar nukkad natak organis student gmss school sector chandigarh gu,2,11851,0,Mon Jul 15 14:43:58 +0000 2019,0.5,0.0,1
cleanli one man job let work team achiev swachhbharat mycleanindia,6,11851,0,Mon Jul 15 14:43:45 +0000 2019,0.5,0.75,-1
puri municip corpor organis citi wide cleanli drive includ road sweep garbag lift amp ar,3,19,0,Mon Jul 15 14:41:44 +0000 2019,0.75,0.375,1
indianoil along conduct swachhta drive sabarmati railway station activ like plant tree swachhta pledg cleanli drive done swachhtapakhwada swachhbharat cleanindia greenindia,5,291404,52,Mon Jul 15 14:40:56 +0000 2019,0.375,0.0,1
pleas retweet let stoplitt cleandelhi swachhbharat mycleanindia wemeantoclean,6,1888,0,Mon Jul 15 14:30:27 +0000 2019,0.0,0.0,0
pleas check behind wall unfortun ground realiti differ surpris check answer want swachhbharat becom realiti,0,16,0,Mon Jul 15 14:22:35 +0000 2019,2.5,1.375,1
execut engin phe offic hojai took green initi phe offic campu complet state level,1,306,0,Mon Jul 15 14:18:15 +0000 2019,0.625,0.375,1
mcg say resolv where garbag swept behind wall palamvihar resid want photo op thi ground realiti offici make surpris check make swachhbharat realiti are listen,14,16,8,Mon Jul 15 13:57:08 +0000 2019,0.625,0.875,-1
pleas look filth amp garbag around prestigi windsormarket indirapurum thi meant posh coloni yet gutter overflow restaur nearbi swachhbharat swachhbharatabhiyan,0,1219,0,Mon Jul 15 13:55:04 +0000 2019,2.5,0.75,1
member nehru yuva kendra carri cleanli drive street road amp histor place bhiwani haryana,9,11851,0,Mon Jul 15 13:52:33 +0000 2019,0.375,0.25,1
gazipur landfil seem like citi guy pleas sign petit spread word swachhbharat itsenuf everyreportmatt cleanindia,3,83,8,Mon Jul 15 13:50:41 +0000 2019,0.625,0.375,1
you also follow u facebook let contribut cleandelhi swachhbharat,6,43,0,Mon Jul 15 13:50:33 +0000 2019,0.5,0.25,1
swachhbharat RT jalshaktiabhyan interest measur taken pali district rajasthan help peopl conserv water better near futur here snapshot activ janshakti jalshakti swachhbharat zsbp,0,525,0,Mon Jul 15 13:45:57 +0000 2019,1.5,0.5,1
execut engin phe offic hojai took green initi phe offic campu complet state level converg programm nrlm swachhbharat swachhassam greenassam gogreen plantat greenin cleanassamgreenassam amarassam assam,1,11550,5,Mon Jul 15 13:33:48 +0000 2019,0.625,0.375,1
you also follow u facebook let contribut cleandelhi swachhbharat shramdaan,6,1888,0,Mon Jul 15 13:30:31 +0000 2019,0.5,0.25,1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,7,1888,0,Mon Jul 15 13:30:21 +0000 2019,0.125,0.0,1
thi kid true ambassador swachhbharat So cute,22,181,0,Mon Jul 15 13:28:50 +0000 2019,0.875,0.375,1
district level converg programm nrlm Ms barnali ghosh wash specialist facilit programm hojai district swachhbharat swachhbharatmissiongramin swachhassam converg nrlm rural rurallif awar wash assam,0,11550,4,Mon Jul 15 13:28:30 +0000 2019,1.25,0.625,1
ccroad proper drainag drain water flow road becom swamp thi swachhbharat whom question ask who account don know solv,0,20,0,Mon Jul 15 13:06:36 +0000 2019,1.25,0.625,1
I saw awesom dust bin train anyon tell use indianrailway dustbin swachhbharat,0,49,4,Mon Jul 15 13:01:20 +0000 2019,0.875,0.125,1
hank swachhbharat prompt action clear garbag,0,11,0,Mon Jul 15 12:58:07 +0000 2019,0.0,0.0,0
bjp take swachhbharat serious collect garbag need congress mukt bharath mean collect gunda crimin We bigger expect bjp sabarimala dontforget,1,83,2,Mon Jul 15 12:52:52 +0000 2019,1.25,1.5,-1
swachhagrahi carri cleanli drive near bhulkan amp chopra region uttrakhand part mycleanindia,5,19,0,Mon Jul 15 12:50:23 +0000 2019,0.375,0.0,1
swachhbharat tarun Hi tarun thank reach u pleas lodg complaint websit take immedi action team swachh bharat swachhbharat zsbp,0,525,0,Mon Jul 15 12:46:06 +0000 2019,0.25,0.5,-1
young swachhagrahi carri cleanli drive serchhip mizoram part swachhbharat mission mycl,9,19,0,Mon Jul 15 12:43:41 +0000 2019,0.375,0.125,1
yesterday plant nativ tree sapl vika puri We take care regularli more pic join u wemeantoclean cleandelhi mycleanindia swachhbharat delhipollut airpollut delhincr,6,1888,0,Mon Jul 15 12:40:09 +0000 2019,0.25,0.0,1
swachhbharat appreci recent activ conduct near parliament need reach everi corner dinneanjaneyaroad,1,29,0,Mon Jul 15 12:35:56 +0000 2019,0.375,0.375,-1
swachhbharat dvsasikanth Hi sasi thank reach u We recommend contact moud look urban area team swachh bharat gramin swachhbharat zsbp,0,525,0,Mon Jul 15 12:35:41 +0000 2019,0.0,0.125,-1
pleas retweet let stoplitt cleandelhi swachhbharat mycleanindia wemeantoclean,6,1888,0,Mon Jul 15 12:30:40 +0000 2019,0.0,0.0,0
bombay municip corpor organis cleanli drive clear garbag debri near mahim causeway part mycleanindia movement swachhbharat,7,165658,28,Mon Jul 15 12:30:00 +0000 2019,0.875,0.5,1
mari ridicul take task would pay noth yet noth deter year old clean,2,26,0,Mon Jul 15 12:19:35 +0000 2019,1.625,0.875,1
gaon sabha variou GP conserv water conduct dwsc cachar savewat waterconserv rainwaterharv,1,306,0,Mon Jul 15 12:18:06 +0000 2019,0.125,1.125,-1
mari ridicul take task would pay noth yet noth deter year old clean templ tank seven day chennai swachhbharat,2,368094,5,Mon Jul 15 12:15:00 +0000 2019,1.125,0.625,1
children perform enthral danc perform swachhbharat special abl child adapt mesmer hpite melodi ganpati vandana hpcl foundat day celebr yearsofhp,3,133243,8,Mon Jul 15 12:11:58 +0000 2019,0.75,0.0,1
swachhbharat with odf plu water conserv primari focu area ddw ministri jalshakti conduct two day nation plan workshop new delhi juli To know read swachhbharat zsbp,0,525,0,Mon Jul 15 12:06:19 +0000 2019,1.25,0.375,1
swachhbharat A young girl tell u import safe sanit practic prevent variou harm diseas hear say swachhbharat zsbp,0,525,0,Mon Jul 15 12:01:49 +0000 2019,2.75,1.875,1
puri municip corpor organis citi wide cleanli drive includ road sweep garbag lift amp artifici drainag desilt swachhbharat mycleanindia,3,165658,16,Mon Jul 15 12:00:01 +0000 2019,1.0,0.625,1
press clip regard wast collect drive swachh bharat summer internship program organis youth foundat grou,1,374,0,Mon Jul 15 11:55:35 +0000 2019,0.25,0.0,1
press clip regard initi clean road gulli burail villag taken swarmani young welfar associ member,1,374,0,Mon Jul 15 11:54:29 +0000 2019,0.625,0.25,1
poster make competit organis gmsss the theme competit swachh bharat Ms rinku incharg,1,374,0,Mon Jul 15 11:53:20 +0000 2019,0.0,0.125,-1
gmsss organis ralli regard swachhta awar Ms rajni incharg ralli she guid student,1,374,0,Mon Jul 15 11:52:50 +0000 2019,0.625,0.125,1
A cleanli drive carri variou school swachhagrahi bhind madhya pradesh part swach,3,374,0,Mon Jul 15 11:50:44 +0000 2019,0.5,0.375,1
find say broom incid He absolut honest bollywood dharmendradeol actor swachhbharat hemamalini troll,0,521532,6,Mon Jul 15 11:34:53 +0000 2019,0.5,0.0,1
lead citi swachhata leagu take pledg keep surround clean mycleanindia swachhbharat swachhataleagu swachhsurvekshanleagu,8,165658,17,Mon Jul 15 11:32:01 +0000 2019,0.625,0.375,1
press clip regard wast collect drive swachh bharat summer internship program organis youth foundat group khuda jassu chandigarh mycleanindia mycleanchandigarh swachhbharat swachhmanch,1,1618,3,Mon Jul 15 11:31:08 +0000 2019,0.25,0.0,1
swachhbharat build toilet home use regular basi healthi habit priorit watch video know swachhbharat zsbp,0,525,0,Mon Jul 15 11:30:58 +0000 2019,1.0,0.125,1
delhi let S segreg our wast We help visit It help reduc contribut air water pollut wemeantoclean cleandelhi swachhbharat mycleanindia wastemanag wastesegreg delhipollut airpollut waterpollut,8,1888,0,Mon Jul 15 11:30:28 +0000 2019,0.125,0.0,1
gaon sabha variou GP conserv water conduct dwsc cachar savewat waterconserv rainwaterharvest swachhbharat swachhassam sanit water waterforlif,1,11550,9,Mon Jul 15 11:27:14 +0000 2019,0.75,1.125,-1
get exclus discount swachh card holder narayan collect shivaji market regist onlin swachhsurvekshan cleanestc swachhbharat swachhsurvekshan indoreno indor,0,20,1,Mon Jul 15 11:25:54 +0000 2019,0.0,0.75,-1
kudo hul lead charg superb employe volunt program sanit adapt corpor aegi isc swachhbharat bmgf jalshaktiabhiyan,0,20,1,Mon Jul 15 11:21:45 +0000 2019,1.875,1.0,1
press clip regard initi clean road gulli burail villag taken swarmani young welfar associ member mycleanindia mycleanchandigarh swachhbharat swachhmanch,1,1618,3,Mon Jul 15 11:21:18 +0000 2019,0.625,0.25,1
swachhbharat In creativ showcas messag swachhata commun patiala district punjab wall paint swachhbharat zsbp,0,525,0,Mon Jul 15 11:20:25 +0000 2019,0.5,0.125,1
student green mission clean neighbourhood pond student environ swachhbharat kolkata link,0,83,2,Mon Jul 15 11:16:15 +0000 2019,0.0,0.25,-1
swachhbharat under gobar dhan scheme govern aim set least one plant district gener electr compost cattl dung bio degrad wast read swachhbharat zsbp,0,525,0,Mon Jul 15 11:01:35 +0000 2019,0.75,0.875,-1
swachhbharat the govern launch open defec free odf plu vision document saturday highlight necessari measur initi taken ensur better futur nation read swachhbharat zsbp,0,525,0,Mon Jul 15 11:01:34 +0000 2019,3.25,0.875,1
